"interaction","name","selected","shared interaction","shared name","stringdb::coexpression","stringdb::cooccurrence","stringdb::databases","stringdb::experiments","stringdb::fusion","stringdb::interspecies","stringdb::neighborhood","stringdb::score","stringdb::textmining"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PIU6","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PIU6","0.0","0.0","0.746","0.0","0.0",,"0.0","0.773","0.143"
"pp","4565.A0A3B6LKD9 (pp) 4565.W5D0J3","false","pp","4565.A0A3B6LKD9 (pp) 4565.W5D0J3","0.0","0.0","0.746","0.0","0.0",,"0.0","0.773","0.143"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PKB9","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PKB9","0.0","0.0","0.746","0.0","0.0",,"0.0","0.773","0.143"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PJL2","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PJL2","0.124","0.0","0.746","0.0","0.0",,"0.133","0.812","0.142"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6SJ75","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6SJ75","0.124","0.0","0.745","0.0","0.0",,"0.133","0.812","0.146"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6SH91","0.124","0.0","0.745","0.0","0.0",,"0.133","0.812","0.146"
"pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6LKD9 (pp) 4565.A0A3B6PNR0","0.124","0.0","0.745","0.0","0.0",,"0.133","0.819","0.18"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TVG9","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TVG9","0.0","0.0","0.402","0.0","0.0",,"0.0","0.403","0.043"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SI45","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SI45","0.0","0.0","0.277","0.058","0.0",,"0.0","0.409","0.203"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PQN7","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PQN7","0.325","0.0","0.0","0.0","0.0",,"0.0","0.419","0.175"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6QCI7","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6QCI7","0.0","0.0","0.381","0.103","0.0",,"0.0","0.421","0.0"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SFT8","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SFT8","0.0","0.0","0.381","0.103","0.0",,"0.0","0.421","0.0"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6N2D1","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6N2D1","0.068","0.0","0.412","0.0","0.0",,"0.0","0.435","0.052"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TV37","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TV37","0.052","0.0","0.432","0.0","0.0",,"0.0","0.443","0.05"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6MPY5","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6MPY5","0.0","0.0","0.429","0.065","0.0",,"0.0","0.447","0.049"
"pp","4565.A0A3B6LKG2 (pp) 4565.A9U8F9","false","pp","4565.A0A3B6LKG2 (pp) 4565.A9U8F9","0.06","0.0","0.431","0.0","0.0",,"0.0","0.448","0.052"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SIG0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SIG0","0.0","0.0","0.429","0.067","0.0",,"0.0","0.449","0.05"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6NPP6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6NPP6","0.0","0.0","0.429","0.067","0.0",,"0.0","0.449","0.05"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TYX6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TYX6","0.0","0.0","0.446","0.0","0.0",,"0.0","0.457","0.061"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LMZ8","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LMZ8","0.0","0.0","0.409","0.137","0.0",,"0.0","0.468","0.0"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PJX8","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PJX8","0.055","0.0","0.409","0.137","0.0",,"0.0","0.475","0.0"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LQD6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LQD6","0.0","0.0","0.452","0.072","0.0",,"0.0","0.491","0.08"
"pp","4565.A0A3B6LKG2 (pp) 4565.B2ZGL3","false","pp","4565.A0A3B6LKG2 (pp) 4565.B2ZGL3","0.111","0.0","0.409","0.0","0.0",,"0.0","0.492","0.112"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LQ42","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LQ42","0.0","0.0","0.468","0.07","0.0",,"0.0","0.492","0.057"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6QFF8","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6QFF8","0.0","0.0","0.468","0.07","0.0",,"0.0","0.492","0.057"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SG73","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SG73","0.069","0.0","0.433","0.109","0.0",,"0.0","0.493","0.05"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TC34","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TC34","0.069","0.0","0.433","0.109","0.0",,"0.0","0.493","0.05"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PKB9","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PKB9","0.0","0.0","0.457","0.139","0.0",,"0.0","0.515","0.047"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PJL2","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PJL2","0.128","0.0","0.42","0.137","0.0",,"0.0","0.527","0.046"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PP36","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PP36","0.117","0.0","0.479","0.0","0.0",,"0.0","0.528","0.057"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PIU6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PIU6","0.0","0.0","0.482","0.139","0.0",,"0.0","0.537","0.047"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PLR7","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PLR7","0.22","0.0","0.31","0.197","0.0",,"0.0","0.545","0.073"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LLB0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LLB0","0.0","0.0","0.483","0.071","0.0",,"0.0","0.547","0.133"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SH91","0.128","0.0","0.452","0.137","0.0",,"0.0","0.556","0.052"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SJ75","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SJ75","0.128","0.0","0.452","0.137","0.0",,"0.0","0.556","0.052"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6NRE6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6NRE6","0.0","0.0","0.393","0.137","0.0",,"0.147","0.562","0.137"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6N1I8","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6N1I8","0.065","0.0","0.44","0.223","0.0",,"0.0","0.563","0.053"
"pp","4565.A0A3B6LKG2 (pp) 4565.W5D0J3","false","pp","4565.A0A3B6LKG2 (pp) 4565.W5D0J3","0.0","0.0","0.516","0.139","0.0",,"0.0","0.568","0.047"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SIY0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SIY0","0.066","0.0","0.537","0.085","0.0",,"0.0","0.583","0.071"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6PNR0","0.128","0.0","0.449","0.137","0.0",,"0.0","0.593","0.136"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6ML15","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6ML15","0.109","0.0","0.483","0.0","0.0",,"0.151","0.632","0.171"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SHK0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6SHK0","0.292","0.0","0.445","0.0","0.0",,"0.075","0.644","0.137"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LRA1","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LRA1","0.0","0.0","0.642","0.0","0.0",,"0.0","0.657","0.082"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LKJ0","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6LKJ0","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKG2 (pp) 4565.W5D4Z8","false","pp","4565.A0A3B6LKG2 (pp) 4565.W5D4Z8","0.101","0.0","0.747","0.0","0.0",,"0.0","0.788","0.144"
"pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TDZ6","false","pp","4565.A0A3B6LKG2 (pp) 4565.A0A3B6TDZ6","0.0","0.0","0.745","0.112","0.0",,"0.0","0.788","0.142"
"pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6NKF5","false","pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6NKF5","0.099","0.0","0.431","0.0","0.0",,"0.0","0.465","0.0"
"pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6SD11","false","pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6SD11","0.0","0.0","0.465","0.099","0.0",,"0.0","0.497","0.0"
"pp","4565.A0A3B6LKG5 (pp) 4565.W5FNG8","false","pp","4565.A0A3B6LKG5 (pp) 4565.W5FNG8","0.0","0.0","0.455","0.0","0.0",,"0.0","0.508","0.136"
"pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6PQH4","false","pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6PQH4","0.0","0.0","0.516","0.0","0.0",,"0.0","0.517","0.043"
"pp","4565.A0A3B6LKG5 (pp) 4565.Q58QF6","false","pp","4565.A0A3B6LKG5 (pp) 4565.Q58QF6","0.0","0.0","0.501","0.0","0.0",,"0.168","0.569","0.046"
"pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6LWV1","false","pp","4565.A0A3B6LKG5 (pp) 4565.A0A3B6LWV1","0.0","0.0","0.0","0.723","0.0",,"0.0","0.723","0.0"
"pp","4565.A0A3B6LKG8 (pp) 4565.A0A3B6U5V0","false","pp","4565.A0A3B6LKG8 (pp) 4565.A0A3B6U5V0","0.0","0.0","0.0","0.078","0.0",,"0.0","0.472","0.451"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6QHM9","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6QHM9","0.0","0.0","0.0","0.0","0.0",,"0.0","0.4","0.4"
"pp","4565.A0A3B6LKJ0 (pp) 4565.Q58QF6","false","pp","4565.A0A3B6LKJ0 (pp) 4565.Q58QF6","0.0","0.0","0.0","0.0","0.0",,"0.0","0.403","0.403"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PNX4","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PNX4","0.119","0.0","0.0","0.147","0.0",,"0.06","0.412","0.267"
"pp","4565.A0A3B6LKJ0 (pp) 4565.W5D4Z8","false","pp","4565.A0A3B6LKJ0 (pp) 4565.W5D4Z8","0.0","0.0","0.0","0.0","0.0",,"0.0","0.418","0.418"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LLB0","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LLB0","0.071","0.0","0.0","0.0","0.0",,"0.0","0.419","0.401"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6TTU8","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6TTU8","0.108","0.0","0.189","0.064","0.0",,"0.0","0.467","0.306"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PHZ8","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PHZ8","0.0","0.0","0.471","0.107","0.0",,"0.0","0.507","0.0"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SBV3","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SBV3","0.0","0.0","0.471","0.107","0.0",,"0.0","0.507","0.0"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SH32","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SH32","0.0","0.0","0.471","0.129","0.0",,"0.0","0.519","0.0"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LP28","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LP28","0.0","0.0","0.446","0.0","0.0",,"0.144","0.558","0.143"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6NSU2","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6NSU2","0.0","0.0","0.466","0.0","0.0",,"0.145","0.577","0.148"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHZ0","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHZ0","0.0","0.0","0.466","0.0","0.0",,"0.145","0.577","0.148"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LV48","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LV48","0.0","0.0","0.573","0.0","0.0",,"0.0","0.584","0.067"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6TVG9","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6TVG9","0.092","0.0","0.498","0.0","0.0",,"0.0","0.6","0.194"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PLR7","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PLR7","0.0","0.0","0.526","0.0","0.0",,"0.0","0.616","0.224"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6NRE6","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6NRE6","0.0","0.0","0.446","0.0","0.0",,"0.168","0.632","0.266"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LV38","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LV38","0.484","0.0","0.0","0.0","0.0",,"0.168","0.68","0.315"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6N0F8","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6N0F8","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6RMH6","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6RMH6","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHL3","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHL3","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.Q06I73","false","pp","4565.A0A3B6LKJ0 (pp) 4565.Q06I73","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHV3","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SHV3","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6S820","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6S820","0.064","0.0","0.624","0.105","0.0",,"0.067","0.683","0.088"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LVJ0","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6LVJ0","0.187","0.0","0.509","0.0","0.0",,"0.0","0.698","0.305"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6QCI7","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6QCI7","0.334","0.0","0.491","0.0","0.0",,"0.146","0.72","0.149"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SFT8","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SFT8","0.334","0.0","0.465","0.0","0.0",,"0.146","0.788","0.388"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SJ75","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SJ75","0.134","0.0","0.748","0.064","0.0",,"0.0","0.819","0.22"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SH91","0.134","0.0","0.748","0.064","0.0",,"0.0","0.819","0.22"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PJL2","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PJL2","0.134","0.0","0.748","0.064","0.0",,"0.0","0.82","0.224"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PNR0","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PNR0","0.134","0.0","0.748","0.064","0.0",,"0.0","0.823","0.238"
"pp","4565.A0A3B6LKJ0 (pp) 4565.B2ZGL3","false","pp","4565.A0A3B6LKJ0 (pp) 4565.B2ZGL3","0.0","0.0","0.753","0.065","0.0",,"0.072","0.834","0.319"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6ML15","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6ML15","0.285","0.0","0.793","0.149","0.0",,"0.171","0.926","0.401"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SIY0","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6SIY0","0.737","0.0","0.88","0.106","0.0",,"0.167","0.978","0.223"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PKB9","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PKB9","0.695","0.0","0.749","0.741","0.0",,"0.158","0.984","0.199"
"pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PIU6","false","pp","4565.A0A3B6LKJ0 (pp) 4565.A0A3B6PIU6","0.695","0.0","0.749","0.741","0.0",,"0.158","0.984","0.223"
"pp","4565.A0A3B6LKJ0 (pp) 4565.W5D0J3","false","pp","4565.A0A3B6LKJ0 (pp) 4565.W5D0J3","0.695","0.0","0.749","0.741","0.0",,"0.158","0.987","0.379"
"pp","4565.A0A3B6LKM0 (pp) 4565.W5CU03","false","pp","4565.A0A3B6LKM0 (pp) 4565.W5CU03","0.0","0.0","0.317","0.066","0.0",,"0.0","0.4","0.136"
"pp","4565.A0A3B6LKM0 (pp) 4565.Q58QF6","false","pp","4565.A0A3B6LKM0 (pp) 4565.Q58QF6","0.0","0.0","0.0","0.0","0.0",,"0.0","0.404","0.404"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6UBR2","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6UBR2","0.0","0.0","0.326","0.152","0.0",,"0.0","0.404","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6S9Z4","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6S9Z4","0.0","0.0","0.326","0.152","0.0",,"0.0","0.404","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SH91","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SH91","0.0","0.0","0.367","0.082","0.0",,"0.0","0.462","0.149"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SJ75","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SJ75","0.0","0.0","0.367","0.082","0.0",,"0.0","0.462","0.149"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6TFM8","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6TFM8","0.0","0.0","0.421","0.151","0.0",,"0.0","0.487","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6RNP4","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6RNP4","0.0","0.0","0.477","0.0","0.0",,"0.0","0.488","0.063"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LNZ6","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LNZ6","0.0","0.0","0.489","0.064","0.0",,"0.0","0.501","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SD39","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SD39","0.0","0.0","0.489","0.064","0.0",,"0.0","0.501","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QLJ1","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QLJ1","0.0","0.0","0.489","0.064","0.0",,"0.043","0.502","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PP71","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PP71","0.0","0.0","0.449","0.147","0.0",,"0.0","0.522","0.066"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LV48","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LV48","0.065","0.0","0.501","0.0","0.0",,"0.0","0.525","0.064"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QIA2","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QIA2","0.0","0.0","0.456","0.118","0.0",,"0.0","0.527","0.095"
"pp","4565.A0A3B6LKM0 (pp) 4565.P12783","false","pp","4565.A0A3B6LKM0 (pp) 4565.P12783","0.0","0.0","0.319","0.102","0.0",,"0.162","0.54","0.21"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QC06","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QC06","0.064","0.0","0.452","0.149","0.0",,"0.0","0.544","0.079"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LSE0","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LSE0","0.0","0.0","0.54","0.0","0.0",,"0.0","0.544","0.051"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PHZ8","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PHZ8","0.0","0.0","0.506","0.143","0.0",,"0.0","0.558","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SBV3","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SBV3","0.0","0.0","0.506","0.143","0.0",,"0.0","0.558","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SG73","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SG73","0.0","0.0","0.49","0.0","0.0",,"0.0","0.564","0.181"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6TC34","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6TC34","0.0","0.0","0.49","0.0","0.0",,"0.0","0.564","0.181"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6REQ9","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6REQ9","0.0","0.0","0.513","0.138","0.0",,"0.0","0.567","0.052"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LW86","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LW86","0.0","0.0","0.513","0.138","0.0",,"0.0","0.567","0.052"
"pp","4565.A0A3B6LKM0 (pp) 4565.W5CXP5","false","pp","4565.A0A3B6LKM0 (pp) 4565.W5CXP5","0.0","0.0","0.513","0.138","0.0",,"0.0","0.567","0.052"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LZ26","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LZ26","0.0","0.0","0.185","0.151","0.0",,"0.0","0.57","0.429"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6MNS0","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6MNS0","0.0","0.0","0.51","0.148","0.0",,"0.0","0.573","0.06"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PVN8","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PVN8","0.0","0.0","0.51","0.148","0.0",,"0.0","0.573","0.06"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QFE1","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QFE1","0.0","0.0","0.51","0.148","0.0",,"0.0","0.573","0.06"
"pp","4565.A0A3B6LKM0 (pp) 4565.Q56TP4","false","pp","4565.A0A3B6LKM0 (pp) 4565.Q56TP4","0.0","0.0","0.51","0.148","0.0",,"0.0","0.573","0.06"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SH32","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SH32","0.044","0.0","0.529","0.144","0.0",,"0.0","0.58","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QFF8","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6QFF8","0.0","0.0","0.508","0.0","0.0",,"0.0","0.584","0.19"
"pp","4565.A0A3B6LKM0 (pp) 4565.W5ARN7","false","pp","4565.A0A3B6LKM0 (pp) 4565.W5ARN7","0.045","0.0","0.572","0.067","0.0",,"0.0","0.585","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.D8L9G3","false","pp","4565.A0A3B6LKM0 (pp) 4565.D8L9G3","0.109","0.0","0.432","0.078","0.0",,"0.0","0.586","0.218"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LQ42","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6LQ42","0.048","0.0","0.508","0.0","0.0",,"0.0","0.587","0.19"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SR22","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SR22","0.0","0.0","0.555","0.128","0.0",,"0.0","0.595","0.0"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6NKX8","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6NKX8","0.0","0.0","0.549","0.139","0.0",,"0.0","0.599","0.052"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PLD2","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6PLD2","0.059","0.0","0.508","0.081","0.0",,"0.0","0.602","0.175"
"pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SKZ3","false","pp","4565.A0A3B6LKM0 (pp) 4565.A0A3B6SKZ3","0.059","0.0","0.508","0.081","0.0",,"0.0","0.602","0.175"
